ROW,HW,STUDENTID,TIMESTAMP,SUBMISSION,SCORE
872,11,1030310,0,1,0
873,13,1030310,0,1,0
874,15,1030310,0,1,0
875,17,1030310,0,1,0
876,5,1030311,1358894555,1,102
877,6,1030311,1359739990,1,100
878,11,1030311,1360169930,1,100
879,13,1030311,1361702278,1,100
880,15,1030311,1361805655,1,100
881,17,1030311,1362750034,1,100
882,5,1030312,1359033605,1,100
883,6,1030312,1359762558,1,88
884,11,1030312,1360523918,1,98
885,13,1030312,1361723439,1,97
886,15,1030312,1361722948,1,0
887,17,1030312,1362845878,1,100
888,5,1030313,1359235853,1,36.24
889,6,1030313,0,1,0
890,11,1030313,0,1,0
891,13,1030313,0,1,0
892,15,1030313,0,1,0
893,17,1030313,0,1,0
894,5,1030314,1359059772,1,55.25
895,6,1030314,1359756946,1,90.42
896,11,1030314,1360601736,1,82
897,13,1030314,1361750163,1,87
898,15,1030314,1362430933,1,51
899,17,1030314,1362777266,1,100
900,5,1030315,1359003923,1,100
901,6,1030315,1359003906,1,100
902,11,1030315,1360536445,1,100
903,13,1030315,1361789091,1,100
904,15,1030315,1361789268,1,100
905,17,1030315,0,1,0
906,5,1030316,1358993211,1,100
907,6,1030316,1359912058,1,0
908,11,1030316,0,1,0
909,13,1030316,0,1,0
910,15,1030316,0,1,0
911,17,1030316,0,1,0
912,5,1030317,1358793506,1,104
913,6,1030317,1359586828,1,102
914,11,1030317,1360449005,1,80
915,13,1030317,1361484700,1,94
916,15,1030317,1362418829,1,100
917,17,1030317,1362949262,1,100
918,5,1030318,1359039041,1,104
919,6,1030318,1359761550,1,100
920,11,1030318,1360609253,1,100
921,13,1030318,1361817189,1,105
922,15,1030318,1362413338,1,100
923,17,1030318,1362775634,1,100
924,5,1030319,1358715314,1,30.96
925,6,1030319,0,1,0
926,11,1030319,0,1,0
927,13,1030319,0,1,0
928,15,1030319,0,1,0
929,17,1030319,0,1,0
930,5,1030320,1358933871,1,84.93
931,6,1030320,0,1,0
932,11,1030320,0,1,0
933,13,1030320,0,1,0
934,15,1030320,0,1,0
935,17,1030320,0,1,0
936,5,1030321,1358369143,1,104
937,6,1030321,1359345913,1,104
938,11,1030321,0,1,0
939,13,1030321,0,1,0
940,15,1030321,0,1,0
941,17,1030321,0,1,0
942,5,1030322,1358812715,1,5
943,6,1030322,1358909517,1,0
944,11,1030322,0,1,0
945,13,1030322,0,1,0
946,15,1030322,0,1,0
947,17,1030322,0,1,0
948,5,1030323,1358995572,1,104
949,6,1030323,0,1,0
950,11,1030323,0,1,0
951,13,1030323,0,1,0
952,15,1030323,0,1,0
953,17,1030323,0,1,0
954,5,1030324,1358607385,1,100
955,6,1030324,1359236380,1,100
956,11,1030324,1360518662,1,100
957,13,1030324,1361820270,1,85
958,15,1030324,1362340781,1,100
959,17,1030324,1362896823,1,100
960,5,1030325,1359067594,1,104
961,6,1030325,1359675926,1,100
962,11,1030325,1360529533,1,100
963,13,1030325,1361623670,1,105
964,15,1030325,1362433008,1,105
965,17,1030325,1362431615,1,100
966,5,1030326,1358665872,1,104
967,6,1030326,1359724265,1,104
968,11,1030326,1360586793,1,100
969,13,1030326,1361364220,1,102
970,15,1030326,1362403340,1,83.5
971,17,1030326,1362907763,1,100
972,5,1030327,1359061940,1,77.86
973,6,1030327,1359743043,1,91
974,11,1030327,1360522064,1,83
975,13,1030327,1361742515,1,100
976,15,1030327,1362428755,1,77.5
977,17,1030327,1362428615,1,100
978,5,1030328,1358915384,1,103.88
979,6,1030328,1359599160,1,100
980,11,1030328,1360585925,1,98
981,13,1030328,1361767901,1,77.86
982,15,1030328,0,1,0
983,17,1030328,0,1,0
984,5,1030329,0,1,0
985,6,1030329,0,1,0
986,11,1030329,0,1,0
987,13,1030329,0,1,0
988,15,1030329,0,1,0
989,17,1030329,0,1,0
990,5,1030330,1359048592,1,100
991,6,1030330,1359716305,1,68
992,11,1030330,1360396846,1,81
993,13,1030330,1361796353,1,85.75
994,15,1030330,1362440592,1,64
995,17,1030330,1363128570,1,74.17
996,5,1030331,1358283865,1,104
997,6,1030331,1359073536,1,104
998,11,1030331,1359698688,1,107
999,13,1030331,1361152197,1,105
1000,15,1030331,1361742329,1,105
1001,17,1030331,1362338601,1,100
1002,5,1030332,1358978312,1,104
1003,6,1030332,1358978276,1,100.71
1004,11,1030332,0,1,0
1005,13,1030332,0,1,0
1006,15,1030332,0,1,0
1007,17,1030332,0,1,0
1008,5,1030333,1358203641,1,100
1009,6,1030333,1359039397,1,104
1010,11,1030333,1360115375,1,100
1011,13,1030333,1361276679,1,105
1012,15,1030333,1361821668,1,100
1013,17,1030333,1362422040,1,100
1014,5,1030334,1358599501,1,104
1015,6,1030334,1359676760,1,69
1016,11,1030334,0,1,0
1017,13,1030334,0,1,0
1018,15,1030334,0,1,0
1019,17,1030334,0,1,0
1020,5,1030335,1359068204,1,104
1021,6,1030335,1359893965,1,100
1022,11,1030335,1360616333,1,100
1023,13,1030335,1361653187,1,105
1024,15,1030335,1362434455,1,100
1025,17,1030335,1363020524,1,100
1026,5,1030336,1358471396,1,97.32
1027,6,1030336,1359700031,1,92
1028,11,1030336,1360456060,1,100
1029,13,1030336,1361777647,1,60
1030,15,1030336,1362376438,1,86
1031,17,1030336,1363012196,1,33.11
1032,5,1030337,1358948197,1,102
1033,6,1030337,1359755290,1,100
1034,11,1030337,1360614271,1,85
1035,13,1030337,1361821952,1,99
1036,15,1030337,1362435082,1,89
1037,17,1030337,1363092853,1,100
1038,5,1030338,1359065217,1,83.82
1039,6,1030338,1359065176,1,92
1040,11,1030338,1360595304,1,55
1041,13,1030338,1361829478,1,81
1042,15,1030338,1362440709,1,100
1043,17,1030338,1363023382,1,100
1044,5,1030339,1359069723,1,88.32
1045,6,1030339,0,1,0
1046,11,1030339,0,1,0
1047,13,1030339,0,1,0
1048,15,1030339,0,1,0
1049,17,1030339,0,1,0
1050,5,1030340,1358790756,1,100
1051,6,1030340,1359757553,1,100
1052,11,1030340,1360496605,1,99
1053,13,1030340,0,1,0
1054,15,1030340,0,1,0
1055,17,1030340,0,1,0
1056,5,1030341,1360520863,1,100
1057,6,1030341,1360887384,1,104
1058,11,1030341,1361139248,1,100
1059,13,1030341,1361840579,1,100
1060,15,1030341,1361836724,1,100
1061,17,1030341,1363041683,1,100
1062,5,1030342,1358775119,1,104
1063,6,1030342,1359547868,1,104
1064,11,1030342,1360416824,1,107
1065,13,1030342,1361334473,1,105
1066,15,1030342,1362254250,1,101
1067,17,1030342,1362806007,1,100
1068,5,1030343,1358940730,1,103.88
1069,6,1030343,1358954479,1,0
1070,11,1030343,0,1,0
1071,13,1030343,0,1,0
1072,15,1030343,0,1,0
1073,17,1030343,0,1,0
1074,5,1030344,1358393709,1,104
1075,6,1030344,0,1,0
1076,11,1030344,0,1,0
1077,13,1030344,0,1,0
1078,15,1030344,0,1,0
1079,17,1030344,0,1,0
1080,5,1030345,1358741911,1,104
1081,6,1030345,1359723738,1,100.92
1082,11,1030345,1360468474,1,106
1083,13,1030345,1361686646,1,105
1084,15,1030345,1362377159,1,101
1085,17,1030345,1363055994,1,100
1086,5,1030346,1359158335,1,68.5
1087,6,1030346,1359917859,1,91
1088,11,1030346,1360621587,1,85
1089,13,1030346,0,1,0
1090,15,1030346,0,1,0
1091,17,1030346,0,1,0
1092,5,1030347,1358761356,1,98.29
1093,6,1030347,1359713867,1,100
1094,11,1030347,1359713778,1,0
1095,13,1030347,0,1,0
1096,15,1030347,0,1,0
1097,17,1030347,0,1,0
1098,5,1030348,1358788245,1,100
1099,6,1030348,1359754608,1,100
1100,11,1030348,1360625691,1,80
1101,13,1030348,1361830895,1,100
1102,15,1030348,1362427221,1,52
1103,17,1030348,1363088166,1,60.26
1104,5,1030349,1359258801,1,67.86
1105,6,1030349,1359466808,1,102
1106,11,1030349,1360435326,1,100
1107,13,1030349,1361630954,1,100
1108,15,1030349,1361631718,1,0
1109,17,1030349,1363132765,1,100
1110,5,1030350,1359186491,1,47
1111,6,1030350,0,1,0
1112,11,1030350,0,1,0
1113,13,1030350,0,1,0
1114,15,1030350,0,1,0
1115,17,1030350,0,1,0
1116,5,1030351,1358325893,1,104
1117,6,1030351,0,1,0
1118,11,1030351,0,1,0
1119,13,1030351,0,1,0
1120,15,1030351,0,1,0
1121,17,1030351,0,1,0
1122,5,1030352,1359062197,1,100
1123,6,1030352,0,1,0
1124,11,1030352,0,1,0
1125,13,1030352,0,1,0
1126,15,1030352,0,1,0
1127,17,1030352,0,1,0
1128,5,1030353,1358343737,1,104
1129,6,1030353,1359669883,1,104
1130,11,1030353,1360525239,1,106
1131,13,1030353,1361656588,1,105
1132,15,1030353,1362335106,1,105
1133,17,1030353,1363039074,1,100
1134,5,1030354,1358987551,1,90.25
1135,6,1030354,1359845078,1,92
1136,11,1030354,1360617794,1,89
1137,13,1030354,1361758448,1,98.5
1138,15,1030354,1362478964,1,95
1139,17,1030354,0,1,0
1140,5,1030355,1359796685,1,100
1141,6,1030355,1359796862,1,100
1142,11,1030355,0,1,0
1143,13,1030355,0,1,0
1144,15,1030355,0,1,0
1145,17,1030355,0,1,0
1146,5,1030356,1358639502,1,104
1147,6,1030356,1359221757,1,104
1148,11,1030356,1360040418,1,107
1149,13,1030356,1361633852,1,105
1150,15,1030356,1362107962,1,105
1151,17,1030356,1362270819,1,100
1152,5,1030357,1358989555,1,100
1153,6,1030357,0,1,0
1154,11,1030357,0,1,0
1155,13,1030357,0,1,0
1156,15,1030357,0,1,0
1157,17,1030357,0,1,0
1158,5,1030358,1359007041,1,104
1159,6,1030358,1359733739,1,103.67
1160,11,1030358,1360599864,1,100
1161,13,1030358,1361678240,1,100.5
1162,15,1030358,1362413487,1,100
1163,17,1030358,1362847000,1,100
1164,5,1030359,1358779430,1,102.9
1165,6,1030359,1359675802,1,96
1166,11,1030359,0,1,0
1167,13,1030359,1361825827,1,98
1168,15,1030359,1362402369,1,72
1169,17,1030359,1362566681,1,100
1170,5,1030360,1359234730,1,40.05
1171,6,1030360,1359836637,1,0
1172,11,1030360,1359836612,1,0
1173,13,1030360,0,1,0
1174,15,1030360,0,1,0
1175,17,1030360,0,1,0
1176,5,1030361,1359400664,1,100
1177,6,1030361,1359622613,1,100
1178,11,1030361,1360331710,1,100
1179,13,1030361,1361347450,1,100
1180,15,1030361,1362041919,1,99.5
1181,17,1030361,1362751537,1,100
1182,5,1030362,1358245084,1,100
1183,6,1030362,1358938924,1,100
1184,11,1030362,1360763983,1,100
1185,13,1030362,1361193250,1,100
1186,15,1030362,1361796081,1,100
1187,17,1030362,1362654288,1,100
1188,5,1030363,1359071923,1,74.5
1189,6,1030363,0,1,0
1190,11,1030363,0,1,0
1191,13,1030363,0,1,0
1192,15,1030363,0,1,0
1193,17,1030363,0,1,0
1194,5,1030364,1359325694,1,100
1195,6,1030364,1359759262,1,104
1196,11,1030364,1360520218,1,100
1197,13,1030364,0,1,0
1198,15,1030364,0,1,0
1199,17,1030364,0,1,0
1200,5,1030365,1359170237,1,100
1201,6,1030365,1359761934,1,78
1202,11,1030365,1360353564,1,100
1203,13,1030365,1361823149,1,85
1204,15,1030365,1362430391,1,100
1205,17,1030365,1363030108,1,100
1206,5,1030366,1359072060,1,104
1207,6,1030366,1359074706,1,104
1208,11,1030366,1360615863,1,46
1209,13,1030366,0,1,0
1210,15,1030366,0,1,0
1211,17,1030366,0,1,0
1212,5,1030367,1359243592,1,104
1213,6,1030367,1359762887,1,100
1214,11,1030367,1360626791,1,79
1215,13,1030367,0,1,0
1216,15,1030367,0,1,0
1217,17,1030367,0,1,0
1218,5,1030368,1358862992,1,104
1219,6,1030368,1359632447,1,100
1220,11,1030368,1360565109,1,100
1221,13,1030368,1361705263,1,105
1222,15,1030368,1362139908,1,105
1223,17,1030368,1362823279,1,100
1224,5,1030369,1359153893,1,100
1225,6,1030369,0,1,0
1226,11,1030369,0,1,0
1227,13,1030369,0,1,0
1228,15,1030369,0,1,0
1229,17,1030369,0,1,0
1230,5,1030370,1359042722,1,100
1231,6,1030370,1359758267,1,100
1232,11,1030370,1360625359,1,95
1233,13,1030370,1361829066,1,85
1234,15,1030370,1362437391,1,30
1235,17,1030370,1363129842,1,100
1236,5,1030371,1359243860,1,102
1237,6,1030371,1359850811,1,103.88
1238,11,1030371,0,1,0
1239,13,1030371,0,1,0
1240,15,1030371,0,1,0
1241,17,1030371,0,1,0
1242,5,1030372,1358978195,1,81.68
1243,6,1030372,1359740896,1,100
1244,11,1030372,1360590007,1,99
1245,13,1030372,1361911544,1,60
1246,15,1030372,0,1,0
1247,17,1030372,0,1,0
1248,5,1030373,1358368305,1,104
1249,6,1030373,1359499615,1,104
1250,11,1030373,1360600073,1,100
1251,13,1030373,1361238138,1,105
1252,15,1030373,1362178147,1,105
1253,17,1030373,1362180636,1,100
1254,5,1030374,1358521930,1,104
1255,6,1030374,1359756966,1,100
1256,11,1030374,1359756925,1,100
1257,13,1030374,1361814571,1,100
1258,15,1030374,1362297364,1,100
1259,17,1030374,1362816866,1,100
1260,5,1030375,1358272689,1,104
1261,6,1030375,1359475626,1,104
1262,11,1030375,1360182852,1,104
1263,13,1030375,1361357202,1,105
1264,15,1030375,1362156750,1,105
1265,17,1030375,1362432893,1,100
1266,5,1030376,1358966289,1,100
1267,6,1030376,0,1,0
1268,11,1030376,0,1,0
1269,13,1030376,0,1,0
1270,15,1030376,0,1,0
1271,17,1030376,0,1,0
1272,5,1030377,1358823255,1,100
1273,6,1030377,1359693694,1,90
1274,11,1030377,1360548967,1,100
1275,13,1030377,1361836451,1,71.14
1276,15,1030377,1362441047,1,82
1277,17,1030377,1363058987,1,100
1278,5,1030378,1358368035,1,102
1279,6,1030378,1359037247,1,100
1280,11,1030378,1359880222,1,93
1281,13,1030378,1361294209,1,100
1282,15,1030378,1361888360,1,91
1283,17,1030378,1362435936,1,92.72
1284,5,1030379,1359062297,1,100
1285,6,1030379,1359062265,1,102
1286,11,1030379,1360604577,1,100
1287,13,1030379,1361736074,1,105
1288,15,1030379,1362432996,1,100
1289,17,1030379,1363039705,1,100
1290,5,1030380,1358821014,1,78.53
1291,6,1030380,1359748384,1,100
1292,11,1030380,1360534323,1,100
1293,13,1030380,1361740321,1,100
1294,15,1030380,1362364798,1,96
1295,17,1030380,1362943780,1,100
1296,5,1030381,1359246285,1,93.18
1297,6,1030381,1359760789,1,72
1298,11,1030381,1360520530,1,100
1299,13,1030381,1361854876,1,92.5
1300,15,1030381,1361852145,1,98
1301,17,1030381,1363115409,1,100
1302,5,1030382,1359064629,1,104
1303,6,1030382,1359762887,1,95
1304,11,1030382,1360620411,1,100
1305,13,1030382,1361833250,1,75
1306,15,1030382,1362437393,1,78
1307,17,1030382,1363115177,1,100
1308,5,1030383,1359231671,1,100
1309,6,1030383,1359753790,1,89
1310,11,1030383,0,1,0
1311,13,1030383,0,1,0
1312,15,1030383,0,1,0
1313,17,1030383,0,1,0
1314,5,1030384,1358541943,1,100
1315,6,1030384,0,1,0
1316,11,1030384,0,1,0
1317,13,1030384,0,1,0
1318,15,1030384,0,1,0
1319,17,1030384,0,1,0
1320,5,1030385,1358985670,1,104
1321,6,1030385,1359740371,1,104
1322,11,1030385,1360623876,1,100
1323,13,1030385,1361833892,1,100
1324,15,1030385,1362527228,1,99
1325,17,1030385,1363127058,1,100
1326,5,1030386,1358979457,1,100
1327,6,1030386,0,1,0
1328,11,1030386,0,1,0
1329,13,1030386,0,1,0
1330,15,1030386,0,1,0
1331,17,1030386,0,1,0
1332,5,1030387,1359234846,1,100
1333,6,1030387,1359679222,1,100
1334,11,1030387,0,1,0
1335,13,1030387,0,1,0
1336,15,1030387,0,1,0
1337,17,1030387,0,1,0
1338,5,1030388,1358736585,1,104
1339,6,1030388,0,1,0
1340,11,1030388,0,1,0
1341,13,1030388,0,1,0
1342,15,1030388,0,1,0
1343,17,1030388,0,1,0
1344,5,1030389,1358562497,1,104
1345,6,1030389,1359602962,1,100
1346,11,1030389,1360555603,1,100
1347,13,1030389,1361818587,1,91
1348,15,1030389,1362426485,1,60.5
1349,17,1030389,1362933178,1,92.05
1350,5,1030390,1359071276,1,64.95
1351,6,1030390,1359072007,1,0
1352,11,1030390,0,1,0
1353,13,1030390,0,1,0
1354,15,1030390,0,1,0
1355,17,1030390,0,1,0
1356,5,1030391,1359008641,1,104
1357,6,1030391,1359610307,1,104
1358,11,1030391,1360415385,1,106
1359,13,1030391,0,1,0
1360,15,1030391,0,1,0
1361,17,1030391,0,1,0
1362,5,1030392,1358431936,1,104
1363,6,1030392,1359745630,1,100
1364,11,1030392,1360618392,1,85
1365,13,1030392,1361779605,1,105
1366,15,1030392,1362221241,1,100
1367,17,1030392,1362676533,1,100
1368,5,1030393,1359244789,1,100
1369,6,1030393,0,1,0
1370,11,1030393,0,1,0
1371,13,1030393,0,1,0
1372,15,1030393,0,1,0
1373,17,1030393,0,1,0
1374,5,1030394,1358792843,1,66.36
1375,6,1030394,1359306661,1,96
1376,11,1030394,1359931027,1,26
1377,13,1030394,0,1,0
1378,15,1030394,0,1,0
1379,17,1030394,0,1,0
1380,5,1030395,1359064205,1,104
1381,6,1030395,1359762437,1,104
1382,11,1030395,1360618123,1,106
1383,13,1030395,1361803120,1,105
1384,15,1030395,0,1,0
1385,17,1030395,0,1,0
1386,5,1030396,1359126486,1,104
1387,6,1030396,1359922103,1,100
1388,11,1030396,1360273789,1,99
1389,13,1030396,1361975701,1,100
1390,15,1030396,1362435494,1,99.5
1391,17,1030396,1363252243,1,100
1392,5,1030397,1359207636,1,56.04
1393,6,1030397,1359759436,1,54
1394,11,1030397,0,1,0
1395,13,1030397,0,1,0
1396,15,1030397,0,1,0
1397,17,1030397,0,1,0
1398,5,1030398,1358800949,1,104
1399,6,1030398,1359923786,1,102
1400,11,1030398,1360558486,1,96
1401,13,1030398,1361836034,1,100
1402,15,1030398,0,1,0
1403,17,1030398,0,1,0
1404,5,1030399,1359004371,1,78.5
1405,6,1030399,1359004335,1,54
1406,11,1030399,1359757091,1,0
1407,13,1030399,0,1,0
1408,15,1030399,0,1,0
1409,17,1030399,0,1,0
1410,5,1030400,1359237711,1,94.81
1411,6,1030400,1359237798,1,0
1412,11,1030400,0,1,0
1413,13,1030400,0,1,0
1414,15,1030400,0,1,0
1415,17,1030400,0,1,0
1416,5,1030401,1358379525,1,100
1417,6,1030401,1359747500,1,100
1418,11,1030401,1359747471,1,100
1419,13,1030401,1361724510,1,100
1420,15,1030401,1362234597,1,100
1421,17,1030401,1362837371,1,100
1422,5,1030402,1359057049,1,104
1423,6,1030402,1359690615,1,100
1424,11,1030402,1360530059,1,100
1425,13,1030402,1361757981,1,105
1426,15,1030402,1362430728,1,100
1427,17,1030402,1363087802,1,73.51
1428,5,1030403,1358241790,1,94.81
1429,6,1030403,0,1,0
1430,11,1030403,0,1,0
1431,13,1030403,0,1,0
1432,15,1030403,0,1,0
1433,17,1030403,0,1,0
1434,5,1030404,1359643750,1,100
1435,6,1030404,0,1,0
1436,11,1030404,1360612547,1,82
1437,13,1030404,1361967619,1,100
1438,15,1030404,1361967021,1,100
1439,17,1030404,1363120896,1,100
1440,5,1030405,1358974498,1,104
1441,6,1030405,1359676050,1,100
1442,11,1030405,0,1,0
1443,13,1030405,0,1,0
1444,15,1030405,0,1,0
1445,17,1030405,0,1,0
1446,5,1030406,1359061468,1,100
1447,6,1030406,1359759969,1,101
1448,11,1030406,0,1,0
1449,13,1030406,0,1,0
1450,15,1030406,0,1,0
1451,17,1030406,0,1,0
1452,5,1030407,1359024969,1,86.07
1453,6,1030407,0,1,0
1454,11,1030407,0,1,0
1455,13,1030407,0,1,0
1456,15,1030407,0,1,0
1457,17,1030407,0,1,0
1458,5,1030408,1358991212,1,94.5
1459,6,1030408,1359566355,1,100
1460,11,1030408,1360464208,1,100
1461,13,1030408,1361774131,1,95.5
1462,15,1030408,1362334834,1,100
1463,17,1030408,1362888808,1,100
1464,5,1030409,1358595234,1,100
1465,6,1030409,1359651902,1,75
1466,11,1030409,1360530495,1,73
1467,13,1030409,1361710341,1,100
1468,15,1030409,1362257474,1,100
1469,17,1030409,1363081375,1,100
1470,5,1030410,1359004558,1,100
1471,6,1030410,1359923006,1,89
1472,11,1030410,0,1,0
1473,13,1030410,0,1,0
1474,15,1030410,0,1,0
1475,17,1030410,0,1,0
1476,5,1030411,1358915664,1,100
1477,6,1030411,1359651389,1,100
1478,11,1030411,1360532554,1,92
1479,13,1030411,1361813943,1,96
1480,15,1030411,1362366411,1,100
1481,17,1030411,1363083879,1,100
1482,5,1030412,1359214768,1,80.11
1483,6,1030412,0,1,0
1484,11,1030412,0,1,0
1485,13,1030412,0,1,0
1486,15,1030412,0,1,0
1487,17,1030412,0,1,0
1488,5,1030413,1358847162,1,100
1489,6,1030413,0,1,0
1490,11,1030413,0,1,0
1491,13,1030413,0,1,0
1492,15,1030413,0,1,0
1493,17,1030413,0,1,0
1494,5,1030414,1359154119,1,100
1495,6,1030414,1359611007,1,100
1496,11,1030414,1360447120,1,100
1497,13,1030414,1361521678,1,100
1498,15,1030414,1362026376,1,100
1499,17,1030414,1363419781,1,100
1500,5,1030415,1359071271,1,104
1501,6,1030415,1359762958,1,102
1502,11,1030415,1360608456,1,100
1503,13,1030415,1361824486,1,105
1504,15,1030415,1362415328,1,100
1505,17,1030415,1363091708,1,100
1506,5,1030416,1358999239,1,100
1507,6,1030416,0,1,0
1508,11,1030416,0,1,0
1509,13,1030416,0,1,0
1510,15,1030416,0,1,0
1511,17,1030416,0,1,0
1512,5,1030417,1358812713,1,100
1513,6,1030417,1359924587,1,100
1514,11,1030417,1359925009,1,93
1515,13,1030417,1362007717,1,59
1516,15,1030417,0,1,0
1517,17,1030417,1363129515,1,100
1518,5,1030418,1358380593,1,90.25
1519,6,1030418,0,1,0
1520,11,1030418,0,1,0
1521,13,1030418,0,1,0
1522,15,1030418,0,1,0
1523,17,1030418,0,1,0
1524,5,1030419,1359243144,1,89.17
1525,6,1030419,1359935699,1,95
1526,11,1030419,0,1,0
1527,13,1030419,0,1,0
1528,15,1030419,0,1,0
1529,17,1030419,0,1,0
1530,5,1030420,1359048042,1,100
1531,6,1030420,0,1,0
1532,11,1030420,0,1,0
1533,13,1030420,0,1,0
1534,15,1030420,0,1,0
1535,17,1030420,0,1,0
1536,5,1030421,1359062871,1,0
1537,6,1030421,1359071931,1,44
1538,11,1030421,0,1,0
1539,13,1030421,0,1,0
1540,15,1030421,0,1,0
1541,17,1030421,0,1,0
1542,5,1030422,1359008737,1,104
1543,6,1030422,1359008575,1,104
1544,11,1030422,1360569378,1,106
1545,13,1030422,1361130733,1,105
1546,15,1030422,1362354512,1,104
1547,17,1030422,1362460210,1,100
1548,5,1030423,1359031735,1,100
1549,6,1030423,1359731002,1,61
1550,11,1030423,0,1,0
1551,13,1030423,0,1,0
1552,15,1030423,0,1,0
1553,17,1030423,0,1,0
1554,5,1030424,1358830458,1,100
1555,6,1030424,1359605597,1,100
1556,11,1030424,1360304997,1,100
1557,13,1030424,1361599404,1,105
1558,15,1030424,1362200767,1,100
1559,17,1030424,1362785389,1,100
1560,5,1030425,1359013829,1,100
1561,6,1030425,1359013654,1,0
1562,11,1030425,0,1,0
1563,13,1030425,0,1,0
1564,15,1030425,0,1,0
